study_accession	sample_accession	secondary_sample_accession	experiment_accession	run_accession	tax_id	scientific_name	instrument_model	library_layout	fastq_ftp	fastq_galaxy	submitted_ftp	submitted_galaxy	sra_ftp	sra_galaxy	cram_index_ftp	cram_index_galaxy
PRJEB12469	SAMEA4028797	ERS1199907	ERX1545027	ERR1473880	8058	Merlangius merlangus	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/000/ERR1473880/ERR1473880_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/000/ERR1473880/ERR1473880_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/000/ERR1473880/ERR1473880_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/000/ERR1473880/ERR1473880_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR147/ERR1473880/2_Index-12.6_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR147/ERR1473880/2_Index-12.6_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR147/ERR1473880/2_Index-12.6_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR147/ERR1473880/2_Index-12.6_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR147/000/ERR1473880	ftp.sra.ebi.ac.uk/vol1/err/ERR147/000/ERR1473880		
PRJEB12469	SAMEA4028797	ERS1199907	ERX1545028	ERR1473881	8058	Merlangius merlangus	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/001/ERR1473881/ERR1473881_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/001/ERR1473881/ERR1473881_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/001/ERR1473881/ERR1473881_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/001/ERR1473881/ERR1473881_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR147/ERR1473881/HI.1644.001.Index_12.Fish_6_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR147/ERR1473881/HI.1644.001.Index_12.Fish_6_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR147/ERR1473881/HI.1644.001.Index_12.Fish_6_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR147/ERR1473881/HI.1644.001.Index_12.Fish_6_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR147/001/ERR1473881	ftp.sra.ebi.ac.uk/vol1/err/ERR147/001/ERR1473881		
PRJEB12469	SAMEA4028798	ERS1199908	ERX1545029	ERR1473882	185735	Arctogadus glacialis	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/002/ERR1473882/ERR1473882_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/002/ERR1473882/ERR1473882_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/002/ERR1473882/ERR1473882_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/002/ERR1473882/ERR1473882_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR147/ERR1473882/1_Index-2.1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR147/ERR1473882/1_Index-2.1_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR147/ERR1473882/1_Index-2.1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR147/ERR1473882/1_Index-2.1_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR147/002/ERR1473882	ftp.sra.ebi.ac.uk/vol1/err/ERR147/002/ERR1473882		
PRJEB12469	SAMEA4028798	ERS1199908	ERX1545030	ERR1473883	185735	Arctogadus glacialis	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/003/ERR1473883/ERR1473883_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/003/ERR1473883/ERR1473883_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/003/ERR1473883/ERR1473883_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/003/ERR1473883/ERR1473883_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR147/ERR1473883/HI.1644.001.Index_2.Fish_1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR147/ERR1473883/HI.1644.001.Index_2.Fish_1_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR147/ERR1473883/HI.1644.001.Index_2.Fish_1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR147/ERR1473883/HI.1644.001.Index_2.Fish_1_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR147/003/ERR1473883	ftp.sra.ebi.ac.uk/vol1/err/ERR147/003/ERR1473883		
PRJEB12469	SAMEA4028799	ERS1199909	ERX1545031	ERR1473884	44932	Boreogadus saida	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/004/ERR1473884/ERR1473884_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/004/ERR1473884/ERR1473884_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/004/ERR1473884/ERR1473884_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/004/ERR1473884/ERR1473884_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR147/ERR1473884/1_Index-4.2_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR147/ERR1473884/1_Index-4.2_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR147/ERR1473884/1_Index-4.2_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR147/ERR1473884/1_Index-4.2_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR147/004/ERR1473884	ftp.sra.ebi.ac.uk/vol1/err/ERR147/004/ERR1473884		
PRJEB12469	SAMEA4028799	ERS1199909	ERX1545032	ERR1473885	44932	Boreogadus saida	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/005/ERR1473885/ERR1473885_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/005/ERR1473885/ERR1473885_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/005/ERR1473885/ERR1473885_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/005/ERR1473885/ERR1473885_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR147/ERR1473885/HI.1644.002.Index_4.Fish_2_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR147/ERR1473885/HI.1644.002.Index_4.Fish_2_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR147/ERR1473885/HI.1644.002.Index_4.Fish_2_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR147/ERR1473885/HI.1644.002.Index_4.Fish_2_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR147/005/ERR1473885	ftp.sra.ebi.ac.uk/vol1/err/ERR147/005/ERR1473885		
PRJEB12469	SAMEA4028800	ERS1199910	ERX1545033	ERR1473886	1042646	Gadus chalcogrammus	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/006/ERR1473886/ERR1473886_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/006/ERR1473886/ERR1473886_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/006/ERR1473886/ERR1473886_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/006/ERR1473886/ERR1473886_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR147/ERR1473886/2_Index-2.7_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR147/ERR1473886/2_Index-2.7_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR147/ERR1473886/2_Index-2.7_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR147/ERR1473886/2_Index-2.7_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR147/006/ERR1473886	ftp.sra.ebi.ac.uk/vol1/err/ERR147/006/ERR1473886		
PRJEB12469	SAMEA4028801	ERS1199911	ERX1545034	ERR1473887	8049	Gadus morhua	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/007/ERR1473887/ERR1473887_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/007/ERR1473887/ERR1473887_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/007/ERR1473887/ERR1473887_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/007/ERR1473887/ERR1473887_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR147/ERR1473887/Fish_97_5H_2_GTGAAA_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR147/ERR1473887/Fish_97_5H_2_GTGAAA_L001_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR147/ERR1473887/Fish_97_5H_2_GTGAAA_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR147/ERR1473887/Fish_97_5H_2_GTGAAA_L001_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR147/007/ERR1473887	ftp.sra.ebi.ac.uk/vol1/err/ERR147/007/ERR1473887		
PRJEB12469	SAMEA4028801	ERS1199911	ERX1545035	ERR1473888	8049	Gadus morhua	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/008/ERR1473888/ERR1473888_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/008/ERR1473888/ERR1473888_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/008/ERR1473888/ERR1473888_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/008/ERR1473888/ERR1473888_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR147/ERR1473888/Fish_97_5H_2_GTGAAA_L002_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR147/ERR1473888/Fish_97_5H_2_GTGAAA_L002_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR147/ERR1473888/Fish_97_5H_2_GTGAAA_L002_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR147/ERR1473888/Fish_97_5H_2_GTGAAA_L002_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR147/008/ERR1473888	ftp.sra.ebi.ac.uk/vol1/err/ERR147/008/ERR1473888		
PRJEB12469	SAMEA4028801	ERS1199911	ERX1545036	ERR1473889	8049	Gadus morhua	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/009/ERR1473889/ERR1473889_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/009/ERR1473889/ERR1473889_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/009/ERR1473889/ERR1473889_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/009/ERR1473889/ERR1473889_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR147/ERR1473889/Fish_97_5H_GTGAAA_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR147/ERR1473889/Fish_97_5H_GTGAAA_L001_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR147/ERR1473889/Fish_97_5H_GTGAAA_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR147/ERR1473889/Fish_97_5H_GTGAAA_L001_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR147/009/ERR1473889	ftp.sra.ebi.ac.uk/vol1/err/ERR147/009/ERR1473889		
PRJEB12469	SAMEA4028801	ERS1199911	ERX1545037	ERR1473890	8049	Gadus morhua	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/000/ERR1473890/ERR1473890_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/000/ERR1473890/ERR1473890_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/000/ERR1473890/ERR1473890_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/000/ERR1473890/ERR1473890_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR147/ERR1473890/Fish_97_5H_GTGAAA_L002_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR147/ERR1473890/Fish_97_5H_GTGAAA_L002_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR147/ERR1473890/Fish_97_5H_GTGAAA_L002_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR147/ERR1473890/Fish_97_5H_GTGAAA_L002_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR147/000/ERR1473890	ftp.sra.ebi.ac.uk/vol1/err/ERR147/000/ERR1473890		
PRJEB12469	SAMEA4028802	ERS1199912	ERX1545038	ERR1473891	81389	Regalecus glesne	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/001/ERR1473891/ERR1473891_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/001/ERR1473891/ERR1473891_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/001/ERR1473891/ERR1473891_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/001/ERR1473891/ERR1473891_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR147/ERR1473891/8_Index_27.47_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR147/ERR1473891/8_Index_27.47_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR147/ERR1473891/8_Index_27.47_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR147/ERR1473891/8_Index_27.47_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR147/001/ERR1473891	ftp.sra.ebi.ac.uk/vol1/err/ERR147/001/ERR1473891		
PRJEB12469	SAMEA4028803	ERS1199913	ERX1545039	ERR1473892	81370	Lampris guttatus	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/002/ERR1473892/ERR1473892_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/002/ERR1473892/ERR1473892_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/002/ERR1473892/ERR1473892_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/002/ERR1473892/ERR1473892_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR147/ERR1473892/8_Index-10.48_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR147/ERR1473892/8_Index-10.48_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR147/ERR1473892/8_Index-10.48_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR147/ERR1473892/8_Index-10.48_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR147/002/ERR1473892	ftp.sra.ebi.ac.uk/vol1/err/ERR147/002/ERR1473892		
PRJEB12469	SAMEA4028804	ERS1199914	ERX1545040	ERR1473893	181435	Monocentris japonicus	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/003/ERR1473893/ERR1473893_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/003/ERR1473893/ERR1473893_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/003/ERR1473893/ERR1473893_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/003/ERR1473893/ERR1473893_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR147/ERR1473893/HI.0870.007.Index_12.fish_74_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR147/ERR1473893/HI.0870.007.Index_12.fish_74_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR147/ERR1473893/HI.0870.007.Index_12.fish_74_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR147/ERR1473893/HI.0870.007.Index_12.fish_74_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR147/003/ERR1473893	ftp.sra.ebi.ac.uk/vol1/err/ERR147/003/ERR1473893		
PRJEB12469	SAMEA4028805	ERS1199915	ERX1545041	ERR1473894	371672	Myripristis jacobus	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/004/ERR1473894/ERR1473894_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/004/ERR1473894/ERR1473894_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/004/ERR1473894/ERR1473894_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/004/ERR1473894/ERR1473894_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR147/ERR1473894/8_Index-1.34_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR147/ERR1473894/8_Index-1.34_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR147/ERR1473894/8_Index-1.34_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR147/ERR1473894/8_Index-1.34_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR147/004/ERR1473894	ftp.sra.ebi.ac.uk/vol1/err/ERR147/004/ERR1473894		
PRJEB12469	SAMEA4028806	ERS1199916	ERX1545042	ERR1473895	722565	Holocentrus rufus	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/005/ERR1473895/ERR1473895_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/005/ERR1473895/ERR1473895_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/005/ERR1473895/ERR1473895_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/005/ERR1473895/ERR1473895_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR147/ERR1473895/8_Index-3.35_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR147/ERR1473895/8_Index-3.35_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR147/ERR1473895/8_Index-3.35_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR147/ERR1473895/8_Index-3.35_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR147/005/ERR1473895	ftp.sra.ebi.ac.uk/vol1/err/ERR147/005/ERR1473895		
PRJEB12469	SAMEA4028807	ERS1199917	ERX1545043	ERR1473896	47706	Neoniphon sammara	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/006/ERR1473896/ERR1473896_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/006/ERR1473896/ERR1473896_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/006/ERR1473896/ERR1473896_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/006/ERR1473896/ERR1473896_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR147/ERR1473896/HI.0870.006.Index_5.fish_70_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR147/ERR1473896/HI.0870.006.Index_5.fish_70_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR147/ERR1473896/HI.0870.006.Index_5.fish_70_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR147/ERR1473896/HI.0870.006.Index_5.fish_70_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR147/006/ERR1473896	ftp.sra.ebi.ac.uk/vol1/err/ERR147/006/ERR1473896		
PRJEB12469	SAMEA4028808	ERS1199918	ERX1545044	ERR1473897	88663	Beryx splendens	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/007/ERR1473897/ERR1473897_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/007/ERR1473897/ERR1473897_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/007/ERR1473897/ERR1473897_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/007/ERR1473897/ERR1473897_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR147/ERR1473897/HI.0870.005.Index_5.fish_69_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR147/ERR1473897/HI.0870.005.Index_5.fish_69_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR147/ERR1473897/HI.0870.005.Index_5.fish_69_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR147/ERR1473897/HI.0870.005.Index_5.fish_69_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR147/007/ERR1473897	ftp.sra.ebi.ac.uk/vol1/err/ERR147/007/ERR1473897		
PRJEB12469	SAMEA4028809	ERS1199919	ERX1545045	ERR1473898	88713	Rondeletia loricata	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/008/ERR1473898/ERR1473898_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/008/ERR1473898/ERR1473898_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/008/ERR1473898/ERR1473898_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/008/ERR1473898/ERR1473898_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR147/ERR1473898/HI.0870.003.Index_4.fish_68_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR147/ERR1473898/HI.0870.003.Index_4.fish_68_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR147/ERR1473898/HI.0870.003.Index_4.fish_68_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR147/ERR1473898/HI.0870.003.Index_4.fish_68_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR147/008/ERR1473898	ftp.sra.ebi.ac.uk/vol1/err/ERR147/008/ERR1473898		
PRJEB12469	SAMEA4028810	ERS1199920	ERX1545046	ERR1473899	473344	Acanthochaenus luetkenii	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/009/ERR1473899/ERR1473899_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/009/ERR1473899/ERR1473899_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/009/ERR1473899/ERR1473899_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/009/ERR1473899/ERR1473899_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR147/ERR1473899/HI.0870.003.Index_14.fish_79_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR147/ERR1473899/HI.0870.003.Index_14.fish_79_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR147/ERR1473899/HI.0870.003.Index_14.fish_79_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR147/ERR1473899/HI.0870.003.Index_14.fish_79_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR147/009/ERR1473899	ftp.sra.ebi.ac.uk/vol1/err/ERR147/009/ERR1473899		
PRJEB12469	SAMEA4028811	ERS1199921	ERX1545047	ERR1473900	432164	Brotula barbata	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/000/ERR1473900/ERR1473900_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/000/ERR1473900/ERR1473900_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/000/ERR1473900/ERR1473900_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/000/ERR1473900/ERR1473900_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR147/ERR1473900/7_Index_15.32_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR147/ERR1473900/7_Index_15.32_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR147/ERR1473900/7_Index_15.32_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR147/ERR1473900/7_Index_15.32_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR147/000/ERR1473900	ftp.sra.ebi.ac.uk/vol1/err/ERR147/000/ERR1473900		
PRJEB12469	SAMEA4028812	ERS1199922	ERX1545048	ERR1473901	1592065	Lamprogrammus exutus	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/001/ERR1473901/ERR1473901_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/001/ERR1473901/ERR1473901_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/001/ERR1473901/ERR1473901_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/001/ERR1473901/ERR1473901_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR147/ERR1473901/7_Index_14.31_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR147/ERR1473901/7_Index_14.31_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR147/ERR1473901/7_Index_14.31_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR147/ERR1473901/7_Index_14.31_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR147/001/ERR1473901	ftp.sra.ebi.ac.uk/vol1/err/ERR147/001/ERR1473901		
PRJEB12469	SAMEA4028813	ERS1199923	ERX1545049	ERR1473902	1491482	Carapus acus	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/002/ERR1473902/ERR1473902_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/002/ERR1473902/ERR1473902_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/002/ERR1473902/ERR1473902_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/002/ERR1473902/ERR1473902_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR147/ERR1473902/8_Index_16.33_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR147/ERR1473902/8_Index_16.33_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR147/ERR1473902/8_Index_16.33_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR147/ERR1473902/8_Index_16.33_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR147/002/ERR1473902	ftp.sra.ebi.ac.uk/vol1/err/ERR147/002/ERR1473902		
